1 15 1554 DPWeight 22485 41.220187 010111111111001
2 15 1503 DPWeight 21870 37.618149 011101100101111
3 15 1224 DPWeight 17715 31.149894 110000111111111
4 15 1645 DPWeight 24405 42.443713 101101111011110
5 15 1414 DPWeight 20610 35.192558 110101101110111
6 15 1294 DPWeight 19095 33.179751 111110101010101
7 15 1772 DPWeight 26235 44.541738 110111110110111
8 15 1654 DPWeight 23730 41.272106 111011101101111
9 15 1755 DPWeight 25875 46.209983 111110100011111
10 15 1557 DPWeight 23040 40.090188 011111111001111
11 15 1462 DPWeight 21795 41.197658 101101001010011
12 15 1633 DPWeight 24390 42.509861 101111010110110
13 15 1738 DPWeight 25755 44.923104 011111110111010
14 15 1886 DPWeight 27570 47.833715 010110011111111
15 15 1664 DPWeight 24645 42.637106 111101111011110
16 15 1760 DPWeight 25680 44.162401 101111010111111
17 15 1967 DPWeight 29040 50.393756 111011111100111
18 15 2053 DPWeight 30510 53.727056 011110111010111
19 15 1628 DPWeight 24270 43.9615 110011011111011
20 15 1680 DPWeight 24480 42.379124 110011101111110
21 15 1466 DPWeight 21450 38.153684 011111110111100
22 15 1373 DPWeight 20220 35.147645 111010110110110
23 15 1341 DPWeight 20040 34.118472 111111010111000
24 15 1534 DPWeight 22260 39.527167 101111011100101
25 15 1543 DPWeight 22950 40.244227 111111001011110
26 15 1962 DPWeight 29415 49.868109 100111111101011
27 15 1515 DPWeight 22755 39.328196 110110111101100
28 15 1479 DPWeight 21480 37.636256 111111100111011
29 15 1357 DPWeight 19485 34.770594 110111111101011
30 15 1944 DPWeight 28800 50.463908 011111111101001
31 15 1774 DPWeight 25905 44.226179 110111011111101
32 15 1538 DPWeight 22620 39.248895 110111011010111
33 15 1534 DPWeight 22905 39.649687 111000111001111
34 15 1539 DPWeight 22770 38.791619 101011111111100
35 15 1741 DPWeight 25875 44.791469 101011111011101
36 15 1513 DPWeight 22575 38.693755 011101010111111
37 15 1486 DPWeight 21840 37.616539 111101101111010
38 15 1690 DPWeight 24960 42.342538 100111011111111
39 15 1402 DPWeight 20460 35.386899 101110011101101
40 15 1735 DPWeight 25320 43.975385 011111101101110
41 15 1589 DPWeight 23175 42.204064 111111100111110
42 15 1718 DPWeight 24645 42.2533 111001111111110
43 15 1122 DPWeight 16740 29.309058 111010111101101
44 15 1252 DPWeight 18300 31.825085 111110001111101
45 15 1201 DPWeight 18030 31.045951 101011111010110
46 15 1121 DPWeight 16380 28.373518 100101111110011
47 15 1785 DPWeight 26640 45.252906 010110111111011
48 15 1512 DPWeight 22140 38.452833 111101110111010
49 15 1111 DPWeight 16290 27.523064 011101001001111
50 15 1298 DPWeight 18600 32.456814 101111100101001
51 15 1509 DPWeight 21960 37.137327 111010101110111
52 15 1741 DPWeight 25800 47.25319 011011101111001
53 15 1641 DPWeight 24360 41.410842 010111110011111
54 15 1563 DPWeight 22800 39.523576 011110101011111
55 15 1889 DPWeight 27660 49.596303 111111100101011
56 15 1387 DPWeight 20805 36.254755 111110001101111
57 15 1883 DPWeight 27870 47.732123 111101101111101
58 15 1653 DPWeight 24585 42.710053 100111011111010
59 15 1542 DPWeight 22365 37.936594 101111111110111
60 15 1541 DPWeight 22620 38.980887 010111111111010
61 15 1974 DPWeight 28725 49.604645 111011111000111
62 15 2023 DPWeight 30015 52.164092 111110011111110
63 15 1831 DPWeight 27210 46.844252 111111101010111
64 15 1279 DPWeight 18435 31.757022 001111011111111
65 15 1292 DPWeight 18225 31.491015 110101111111110
66 15 1554 DPWeight 22545 38.209384 101101011110111
67 15 1238 DPWeight 18540 32.1857 010011101000111
68 15 1431 DPWeight 21180 36.038623 110011101110011
69 15 1219 DPWeight 17295 31.377024 001111111100011
70 15 1537 DPWeight 22590 38.963723 011101111111000
71 15 1449 DPWeight 21225 39.476808 001111110100111
72 15 1648 DPWeight 23910 41.894825 101110111110101
73 15 1282 DPWeight 18435 31.48688 101110111110011
74 15 1539 DPWeight 22035 38.896134 111101101101101
75 15 1515 DPWeight 21975 38.310508 011110111111011
76 15 1434 DPWeight 20640 35.047529 111010010010111
77 15 1443 DPWeight 21465 39.25606 111110110101101
78 15 1899 DPWeight 27960 47.812206 111111101011011
79 15 1531 DPWeight 22935 40.366506 110110111110001
80 15 1624 DPWeight 24435 42.086488 111001011110101
81 15 1275 DPWeight 18750 33.600873 011111011110001
82 15 1302 DPWeight 18915 33.482127 101110110100110
83 15 1537 DPWeight 22395 38.866621 011111111111000
84 15 1368 DPWeight 19875 34.211711 111110011111101
85 15 1536 DPWeight 22605 40.755681 111111101111010
86 15 1925 DPWeight 27990 48.081013 110110111111011
87 15 1466 DPWeight 21360 37.817063 110110111110101
88 15 1595 DPWeight 23415 41.345699 111110100011111
89 15 1698 DPWeight 25410 45.208924 011011101011011
90 15 1440 DPWeight 21240 37.568937 110111110011111
91 15 1668 DPWeight 24630 42.093821 111000111111111
92 15 1632 DPWeight 24270 43.872521 011100111110111
93 15 1784 DPWeight 26040 45.242584 111011111110101
94 15 1431 DPWeight 20820 36.900744 111011011110101
95 15 1557 DPWeight 23220 42.037638 111001101110110
96 15 1604 DPWeight 23640 41.608291 110110101011101
97 15 1313 DPWeight 19650 34.346689 101011010101111
98 15 1260 DPWeight 17970 32.789799 101110111011001
99 15 1574 DPWeight 23055 39.507281 011110111110110
100 15 1628 DPWeight 23580 41.385958 111101101001111
